product_name,snapshot_date,price,product_url,archive_url
RTX 3080 EVGA FTW3,2020-10-06,809.99,https://www.newegg.com/evga-geforce-rtx-3080-10g-p5-3897-kr/p/N82E16814487518,https://web.archive.org/web/20201006004330id_/https://www.newegg.com/evga-geforce-rtx-3080-10g-p5-3897-kr/p/N82E16814487518
RTX 3080 EVGA FTW3,2020-10-23,809.99,https://www.newegg.com/evga-geforce-rtx-3080-10g-p5-3897-kr/p/N82E16814487518,https://web.archive.org/web/20201023140433id_/https://www.newegg.com/evga-geforce-rtx-3080-10g-p5-3897-kr/p/N82E16814487518
RTX 3080 EVGA FTW3,2020-10-31,809.99,https://www.newegg.com/evga-geforce-rtx-3080-10g-p5-3897-kr/p/N82E16814487518,https://web.archive.org/web/20201031105710id_/https://www.newegg.com/evga-geforce-rtx-3080-10g-p5-3897-kr/p/N82E16814487518
RTX 3080 EVGA FTW3,2020-11-07,809.99,https://www.newegg.com/evga-geforce-rtx-3080-10g-p5-3897-kr/p/N82E16814487518,https://web.archive.org/web/20201107002744id_/https://www.newegg.com/evga-geforce-rtx-3080-10g-p5-3897-kr/p/N82E16814487518
RTX 3080 EVGA FTW3,2020-11-13,819.99,https://www.newegg.com/evga-geforce-rtx-3080-10g-p5-3897-kr/p/N82E16814487518,https://web.archive.org/web/20201113212117id_/https://www.newegg.com/evga-geforce-rtx-3080-10g-p5-3897-kr/p/N82E16814487518
RTX 3080 EVGA FTW3,2020-12-02,819.99,https://www.newegg.com/evga-geforce-rtx-3080-10g-p5-3897-kr/p/N82E16814487518,https://web.archive.org/web/20201202014856id_/https://www.newegg.com/evga-geforce-rtx-3080-10g-p5-3897-kr/p/N82E16814487518
RTX 3080 EVGA FTW3,2021-06-18,899.99,https://www.newegg.com/evga-geforce-rtx-3080-10g-p5-3897-kr/p/N82E16814487518,https://web.archive.org/web/20210618042743id_/https://www.newegg.com/evga-geforce-rtx-3080-10g-p5-3897-kr/p/N82E16814487518
RTX 3080 EVGA FTW3,2021-07-16,899.99,https://www.newegg.com/evga-geforce-rtx-3080-10g-p5-3897-kr/p/N82E16814487518,https://web.archive.org/web/20210716134653id_/https://www.newegg.com/evga-geforce-rtx-3080-10g-p5-3897-kr/p/N82E16814487518
RTX 3080 EVGA FTW3,2021-07-24,899.99,https://www.newegg.com/evga-geforce-rtx-3080-10g-p5-3897-kr/p/N82E16814487518,https://web.archive.org/web/20210724083329id_/https://www.newegg.com/evga-geforce-rtx-3080-10g-p5-3897-kr/p/N82E16814487518
RTX 3080 EVGA FTW3,2021-09-21,899.99,https://www.newegg.com/evga-geforce-rtx-3080-10g-p5-3897-kr/p/N82E16814487518,https://web.archive.org/web/20210921123053id_/https://www.newegg.com/evga-geforce-rtx-3080-10g-p5-3897-kr/p/N82E16814487518
RTX 3080 EVGA FTW3,2022-02-09,899.99,https://www.newegg.com/evga-geforce-rtx-3080-10g-p5-3897-kr/p/N82E16814487518,https://web.archive.org/web/20220209063845id_/https://www.newegg.com/evga-geforce-rtx-3080-10g-p5-3897-kr/p/N82E16814487518
RTX 3080 EVGA FTW3,2022-10-28,680.99,https://www.newegg.com/evga-geforce-rtx-3080-10g-p5-3897-kr/p/N82E16814487518,https://web.archive.org/web/20221028134316id_/https://www.newegg.com/evga-geforce-rtx-3080-10g-p5-3897-kr/p/N82E16814487518
RTX 3080 EVGA FTW3,2022-12-14,1290.0,https://www.newegg.com/evga-geforce-rtx-3080-10g-p5-3897-kr/p/N82E16814487518,https://web.archive.org/web/20221214012208id_/https://www.newegg.com/evga-geforce-rtx-3080-10g-p5-3897-kr/p/N82E16814487518
RTX 3080 EVGA FTW3,2023-09-01,1399.99,https://www.newegg.com/evga-geforce-rtx-3080-10g-p5-3897-kr/p/N82E16814487518,https://web.archive.org/web/20230901170655id_/https://www.newegg.com/evga-geforce-rtx-3080-10g-p5-3897-kr/p/N82E16814487518
RTX 3080 EVGA FTW3,2023-11-10,855.0,https://www.newegg.com/evga-geforce-rtx-3080-10g-p5-3897-kr/p/N82E16814487518,https://web.archive.org/web/20231110230515id_/https://www.newegg.com/evga-geforce-rtx-3080-10g-p5-3897-kr/p/N82E16814487518
RTX 3080 EVGA FTW3,2024-12-07,99.99,https://www.newegg.com/evga-geforce-rtx-3080-10g-p5-3897-kr/p/N82E16814487518,https://web.archive.org/web/20241207210232id_/https://www.newegg.com/evga-geforce-rtx-3080-10g-p5-3897-kr/p/N82E16814487518
RTX 3080 EVGA FTW3,2025-01-09,849.0,https://www.newegg.com/evga-geforce-rtx-3080-10g-p5-3897-kr/p/N82E16814487518,https://web.archive.org/web/20250109023013id_/https://www.newegg.com/evga-geforce-rtx-3080-10g-p5-3897-kr/p/N82E16814487518
RTX 3080 EVGA FTW3,2025-03-28,899.99,https://www.newegg.com/evga-geforce-rtx-3080-10g-p5-3897-kr/p/N82E16814487518,https://web.archive.org/web/20250328035636id_/https://www.newegg.com/evga-geforce-rtx-3080-10g-p5-3897-kr/p/N82E16814487518
